# Ping pong run at Thu Feb 29 18:57:48 2024
# Data Size 16
# Processor 0 with MPI name: lac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.00016969
2,  0.000104419
3,  0.000101853
4,  0.000107161
5,  0.000104123
6,  0.000104864
7,  0.000102095
8,  0.000103906
9,  0.000102874
10,  0.000104412
11,  0.000103616
12,  9.90452e-05
13,  9.91412e-05
14,  0.000101975
15,  0.00010185
16,  0.000105113
17,  0.000101282
18,  0.000101077
19,  0.000101946
20,  0.000102249
21,  0.000105482
22,  0.000103673
23,  0.000101577
24,  9.97214e-05
25,  0.000104738
26,  9.80273e-05
27,  0.000102925
28,  9.86336e-05
29,  0.000112651
30,  9.94476e-05
31,  9.879e-05
32,  0.000105094
33,  0.000102122
34,  9.92771e-05
35,  0.000100008
36,  0.000100616
37,  0.000102413
38,  9.9319e-05
39,  0.000107787
40,  9.88124e-05
41,  0.000101268
42,  9.92138e-05
43,  0.000102122
44,  9.94457e-05
45,  0.000108186
46,  9.92157e-05
47,  0.000101622
48,  9.8275e-05
49,  0.000102771
50,  0.000101651
51,  0.00010946
52,  9.8723e-05
53,  0.000102621
54,  9.75858e-05
55,  0.000102622
56,  0.000108276
57,  0.000101171
58,  9.91598e-05
59,  9.5576e-05
60,  0.000119256
61,  0.000125267
62,  0.000125708
63,  0.000122768
64,  0.000120561
65,  0.000122019
66,  0.000126129
67,  0.000126065
68,  0.00010254
69,  0.000107427
70,  0.000106725
71,  0.000120946
72,  0.000103948
73,  0.000121865
74,  0.000117754
75,  9.87127e-05
76,  9.7895e-05
77,  9.7706e-05
78,  0.000135045
79,  0.000102744
80,  9.97661e-05
81,  0.000102867
82,  0.000100268
83,  0.000104154
84,  0.000108068
85,  0.000103524
86,  0.000100228
87,  0.000100012
88,  9.69339e-05
89,  9.86764e-05
90,  9.66834e-05
91,  0.000104785
92,  0.000100359
93,  9.97307e-05
94,  0.000103349
95,  9.67644e-05
96,  9.87854e-05
97,  9.80897e-05
98,  9.88385e-05
99,  9.88478e-05
100,  9.65437e-05
