# Ping pong run at Thu Mar  7 11:25:58 2024
# Data Size 1024
# iteration, total time taken ac-240
# Processor 1 with MPI name: lac-241
# iteration, total time taken
1,  0.00233417
2,  3.41628e-05
3,  3.33572e-05
4,  3.2803e-05
5,  3.43602e-05
6,  3.22899e-05
7,  3.26885e-05
8,  2.64654e-05
9,  2.65921e-05
10,  3.23495e-05
11,  3.25991e-05
12,  2.7135e-05
13,  3.24417e-05
14,  3.2871e-05
15,  3.28859e-05
16,  3.30601e-05
17,  3.23625e-05
18,  3.24473e-05
19,  3.32454e-05
20,  3.31504e-05
21,  4.43496e-05
22,  3.275e-05
23,  3.29129e-05
24,  3.22871e-05
25,  3.3536e-05
26,  2.78363e-05
27,  3.30331e-05
28,  3.31206e-05
29,  3.28571e-05
30,  3.36729e-05
31,  2.70829e-05
32,  2.56328e-05
33,  2.63201e-05
34,  2.55387e-05
35,  2.57138e-05
36,  2.56049e-05
37,  2.61124e-05
38,  2.54419e-05
39,  2.57138e-05
40,  2.57539e-05
41,  2.57008e-05
42,  2.59681e-05
43,  2.58153e-05
44,  2.5156e-05
45,  2.56216e-05
46,  2.54326e-05
47,  2.63928e-05
48,  2.54475e-05
49,  2.5182e-05
50,  2.58759e-05
51,  2.67262e-05
52,  2.61497e-05
53,  2.56095e-05
54,  2.56617e-05
55,  2.61748e-05
56,  3.36412e-05
57,  2.54363e-05
58,  2.54279e-05
59,  2.52109e-05
60,  2.76202e-05
61,  2.68528e-05
62,  3.02913e-05
63,  2.50107e-05
64,  2.54167e-05
65,  2.52221e-05
66,  2.49036e-05
67,  2.5453e-05
68,  2.55229e-05
69,  2.60621e-05
70,  2.59224e-05
71,  2.62558e-05
72,  2.55117e-05
73,  2.56971e-05
74,  2.56328e-05
75,  2.57986e-05
76,  2.53776e-05
77,  2.54195e-05
78,  2.51522e-05
79,  2.68342e-05
80,  2.5684e-05
81,  2.58638e-05
82,  2.60333e-05
83,  2.62456e-05
84,  2.48058e-05
85,  2.56142e-05
86,  2.52128e-05
87,  2.55527e-05
88,  2.49073e-05
89,  2.56589e-05
90,  2.58721e-05
91,  2.54065e-05
92,  3.1027e-05
93,  2.5847e-05
94,  2.55043e-05
95,  2.54912e-05
96,  2.65548e-05
97,  2.5278e-05
98,  2.53711e-05
99,  2.58796e-05
100,  2.56067e-05
