# Ping pong run at Thu Mar  7 11:25:54 2024
# Data Size 512
# iteration, total time taken ac-240
# Processor 1 with MPI name: lac-241
# iteration, total time taken
1,  0.0027808
2,  3.14713e-05
3,  3.06945e-05
4,  3.01637e-05
5,  3.22256e-05
6,  2.93124e-05
7,  3.01469e-05
8,  3.18652e-05
9,  3.15635e-05
10,  2.91923e-05
11,  3.03872e-05
12,  3.1855e-05
13,  3.07662e-05
14,  3.79421e-05
15,  3.03648e-05
16,  2.97865e-05
17,  3.07858e-05
18,  3.01264e-05
19,  3.05697e-05
20,  2.96468e-05
21,  3.02931e-05
22,  2.9779e-05
23,  3.15215e-05
24,  2.99299e-05
25,  2.97194e-05
26,  2.98182e-05
27,  3.64073e-05
28,  2.98992e-05
29,  2.9834e-05
30,  2.98535e-05
31,  2.99467e-05
32,  3.03043e-05
33,  3.01199e-05
34,  2.98964e-05
35,  3.99696e-05
36,  3.01618e-05
37,  2.92771e-05
38,  2.40076e-05
39,  2.89828e-05
40,  2.281e-05
41,  2.25566e-05
42,  2.2294e-05
43,  2.93609e-05
44,  2.35168e-05
45,  2.21888e-05
46,  2.17138e-05
47,  2.94875e-05
48,  3.12189e-05
49,  2.18991e-05
50,  2.96487e-05
51,  2.55378e-05
52,  2.90116e-05
53,  2.63136e-05
54,  2.19354e-05
55,  2.2117e-05
56,  3.51351e-05
57,  4.02322e-05
58,  2.2117e-05
59,  2.22567e-05
60,  2.18796e-05
61,  3.42876e-05
62,  2.27382e-05
63,  2.24495e-05
64,  3.45269e-05
65,  2.22838e-05
66,  2.1684e-05
67,  2.22242e-05
68,  2.17557e-05
69,  2.24458e-05
70,  2.30763e-05
71,  3.2993e-05
72,  2.26675e-05
73,  2.18591e-05
74,  2.1873e-05
75,  4.55622e-05
76,  4.02201e-05
77,  2.34367e-05
78,  2.11494e-05
79,  2.23629e-05
80,  2.21645e-05
81,  2.2375e-05
82,  2.29338e-05
83,  2.16868e-05
84,  3.01674e-05
85,  3.03481e-05
86,  2.93721e-05
87,  4.22569e-05
88,  3.0145e-05
89,  4.89568e-05
90,  2.96701e-05
91,  2.9983e-05
92,  3.01916e-05
93,  3.07998e-05
94,  3.00929e-05
95,  2.39816e-05
96,  3.01627e-05
97,  3.0173e-05
98,  2.95602e-05
99,  3.02093e-05
100,  2.99672e-05
