# Ping pong run at Thu Mar  7 11:26:03 2024
# Data Size 4096
# Processor 0 with MPI name: lac-240
# Processor 1 with MPI name: lac-241
# iteration, total time taken
1,  0.000106117
2,  5.27827e-05
3,  4.91571e-05
4,  5.6278e-05
5,  5.62789e-05
6,  5.58477e-05
7,  5.58859e-05
8,  5.65909e-05
9,  6.86087e-05
10,  5.60433e-05
11,  5.61038e-05
12,  5.61634e-05
13,  5.69578e-05
14,  5.65602e-05
15,  5.65583e-05
16,  5.65266e-05
17,  5.6521e-05
18,  6.28782e-05
19,  5.63292e-05
20,  5.62938e-05
21,  5.6006e-05
22,  5.64018e-05
23,  5.64903e-05
24,  5.61941e-05
25,  6.3139e-05
26,  5.6481e-05
27,  5.61783e-05
28,  5.70063e-05
29,  5.58477e-05
30,  6.53705e-05
31,  5.53634e-05
32,  5.52824e-05
33,  5.69401e-05
34,  5.64465e-05
35,  5.57136e-05
36,  7.02273e-05
37,  5.1328e-05
38,  5.61932e-05
39,  5.58719e-05
40,  5.54528e-05
41,  6.55148e-05
42,  5.64372e-05
43,  5.69941e-05
44,  5.62342e-05
45,  5.10896e-05
46,  4.88861e-05
47,  5.63376e-05
48,  5.12153e-05
49,  5.59883e-05
50,  5.07636e-05
51,  4.90034e-05
52,  4.86048e-05
53,  5.64586e-05
54,  5.64046e-05
55,  5.01564e-05
56,  5.01834e-05
57,  4.9049e-05
58,  4.96777e-05
59,  4.90379e-05
60,  6.10892e-05
61,  5.6928e-05
62,  4.93536e-05
63,  4.88088e-05
64,  4.85713e-05
65,  5.01797e-05
66,  4.84912e-05
67,  4.86337e-05
68,  4.83962e-05
69,  4.91394e-05
70,  5.587e-05
71,  5.62593e-05
72,  5.65695e-05
73,  5.09918e-05
74,  4.85191e-05
75,  4.82732e-05
76,  5.51902e-05
77,  4.85349e-05
78,  4.86309e-05
79,  4.84437e-05
80,  4.86039e-05
81,  5.11585e-05
82,  4.77629e-05
83,  6.53034e-05
84,  4.90854e-05
85,  4.8724e-05
86,  4.78085e-05
87,  5.49071e-05
88,  4.82248e-05
89,  5.56624e-05
90,  5.07385e-05
91,  6.15269e-05
92,  7.98469e-05
93,  5.95646e-05
94,  4.90425e-05
95,  4.89587e-05
96,  5.42225e-05
97,  5.92032e-05
98,  4.92036e-05
99,  5.99967e-05
100,  4.89289e-05
