# Ping pong run at Thu Mar  7 11:25:45 2024
# Data Size 32
# iteration, total time taken ac-240
# Processor 1 with MPI name: lac-241
# iteration, total time taken
1,  0.00168997
2,  2.59094e-05
3,  2.78335e-05
4,  2.70009e-05
5,  2.00532e-05
6,  1.885e-05
7,  1.73235e-05
8,  1.76197e-05
9,  1.83349e-05
10,  2.65418e-05
11,  2.70205e-05
12,  2.66684e-05
13,  2.70363e-05
14,  2.63546e-05
15,  3.10447e-05
16,  2.69553e-05
17,  2.72822e-05
18,  2.70186e-05
19,  2.58796e-05
20,  2.6457e-05
21,  2.05729e-05
22,  3.2437e-05
23,  2.66004e-05
24,  2.70493e-05
25,  2.68873e-05
26,  2.69674e-05
27,  2.70205e-05
28,  2.72226e-05
29,  2.71071e-05
30,  2.69869e-05
31,  2.81949e-05
32,  2.67755e-05
33,  1.99378e-05
34,  1.73589e-05
35,  4.09996e-05
36,  2.72505e-05
37,  2.6728e-05
38,  2.65958e-05
39,  2.01333e-05
40,  1.83415e-05
41,  1.84728e-05
42,  1.83173e-05
43,  1.84029e-05
44,  1.87438e-05
45,  1.85827e-05
46,  1.86311e-05
47,  1.80537e-05
48,  1.84504e-05
49,  1.79615e-05
50,  1.80844e-05
51,  1.8049e-05
52,  1.79596e-05
53,  1.89664e-05
54,  1.80965e-05
55,  2.47573e-05
56,  1.83247e-05
57,  1.78749e-05
58,  1.73477e-05
59,  1.89338e-05
60,  1.83573e-05
61,  2.00002e-05
62,  1.84504e-05
63,  1.79838e-05
64,  1.78311e-05
65,  1.79196e-05
66,  1.80425e-05
67,  1.76225e-05
68,  1.7995e-05
69,  1.77715e-05
70,  1.7385e-05
71,  2.06186e-05
72,  1.78153e-05
73,  1.83946e-05
74,  1.80351e-05
75,  1.79466e-05
76,  1.7737e-05
77,  1.72658e-05
78,  1.68234e-05
79,  1.74269e-05
80,  2.49147e-05
81,  1.81515e-05
82,  1.64639e-05
83,  1.67852e-05
84,  1.73794e-05
85,  2.4478e-05
86,  1.78553e-05
87,  1.89999e-05
88,  1.78022e-05
89,  1.76076e-05
90,  1.78479e-05
91,  1.80714e-05
92,  1.8402e-05
93,  1.76206e-05
94,  1.68392e-05
95,  1.85641e-05
96,  1.74921e-05
97,  1.7575e-05
98,  1.75107e-05
99,  1.65086e-05
100,  1.80202e-05
