# Ping pong run at Thu Mar  7 11:25:46 2024
# Data Size 64
# Processor 0 with MPI name: lac-240
# Processor 1 with MPI name: lac-241
# iteration, total time taken
1,  7.47489e-05
2,  2.12742e-05
3,  2.8695e-05
4,  2.08421e-05
5,  2.53236e-05
6,  1.89468e-05
7,  1.89543e-05
8,  2.73753e-05
9,  2.06111e-05
10,  1.79438e-05
11,  1.83247e-05
12,  1.98176e-05
13,  1.82083e-05
14,  1.85343e-05
15,  1.83647e-05
16,  1.94283e-05
17,  1.79652e-05
18,  1.86292e-05
19,  1.80639e-05
20,  1.74306e-05
21,  1.96258e-05
22,  1.8579e-05
23,  1.78143e-05
24,  1.79848e-05
25,  1.81356e-05
26,  2.55601e-05
27,  1.84672e-05
28,  1.86497e-05
29,  1.84318e-05
30,  1.79857e-05
31,  1.80155e-05
32,  1.87345e-05
33,  1.81375e-05
34,  1.81403e-05
35,  1.76048e-05
36,  1.82912e-05
37,  1.71922e-05
38,  3.36133e-05
39,  1.72229e-05
40,  1.80081e-05
41,  1.77845e-05
42,  1.84486e-05
43,  1.74055e-05
44,  1.78302e-05
45,  1.74697e-05
46,  1.85193e-05
47,  1.99731e-05
48,  1.75023e-05
49,  1.7602e-05
50,  1.76569e-05
51,  2.91159e-05
52,  1.75927e-05
53,  1.81235e-05
54,  2.4857e-05
55,  1.83703e-05
56,  1.81207e-05
57,  1.78888e-05
58,  1.81459e-05
59,  1.73301e-05
60,  1.72388e-05
61,  1.75741e-05
62,  2.27066e-05
63,  2.5155e-05
64,  2.09128e-05
65,  1.88733e-05
66,  1.87308e-05
67,  1.87857e-05
68,  1.89682e-05
69,  1.75787e-05
70,  1.74837e-05
71,  2.43522e-05
72,  1.96313e-05
73,  1.8104e-05
74,  1.91201e-05
75,  1.78432e-05
76,  1.87596e-05
77,  1.80211e-05
78,  1.79671e-05
79,  1.90074e-05
80,  1.89189e-05
81,  1.85147e-05
82,  1.95261e-05
83,  1.83703e-05
84,  1.8212e-05
85,  1.74092e-05
86,  1.81645e-05
87,  1.81962e-05
88,  1.85119e-05
89,  1.80406e-05
90,  1.80686e-05
91,  1.80732e-05
92,  1.8293e-05
93,  1.79959e-05
94,  1.8253e-05
95,  1.7547e-05
96,  1.83815e-05
97,  1.82502e-05
98,  1.75424e-05
99,  1.75834e-05
100,  1.729e-05
