# Ping pong run at Tue Mar 12 11:50:21 2024
# Data Size 512
# Processor 0 with MPI name: lac-363
# Processor 1 with MPI name: lac-364
# iteration, total time taken
1,  5.68284e-05
2,  2.26898e-05
3,  2.82116e-05
4,  2.23219e-05
5,  2.74563e-05
6,  4.26276e-05
7,  2.78689e-05
8,  2.24141e-05
9,  2.02637e-05
10,  1.95513e-05
11,  2.068e-05
12,  2.02591e-05
13,  2.76556e-05
14,  2.14949e-05
15,  2.02302e-05
16,  2.7989e-05
17,  2.8166e-05
18,  4.9931e-05
19,  2.67699e-05
20,  2.70205e-05
21,  2.79807e-05
22,  2.79704e-05
23,  2.66209e-05
24,  2.82591e-05
25,  2.18553e-05
26,  2.09492e-05
27,  2.11047e-05
28,  1.96686e-05
29,  2.0151e-05
30,  1.91368e-05
31,  2.05832e-05
32,  1.92998e-05
33,  2.01147e-05
34,  1.96453e-05
35,  3.49302e-05
36,  2.74451e-05
37,  2.05133e-05
38,  1.90586e-05
39,  1.99787e-05
40,  1.94088e-05
41,  1.90111e-05
42,  1.9379e-05
43,  2.66181e-05
44,  2.69832e-05
45,  2.74349e-05
46,  2.09371e-05
47,  2.0368e-05
48,  1.90269e-05
49,  3.46694e-05
50,  4.20362e-05
51,  1.96276e-05
52,  3.85428e-05
53,  4.37237e-05
54,  3.47449e-05
55,  3.38862e-05
56,  1.97962e-05
57,  3.599e-05
58,  1.88351e-05
59,  2.0178e-05
60,  3.58699e-05
61,  3.44412e-05
62,  4.29498e-05
63,  1.90092e-05
64,  1.96248e-05
65,  1.96192e-05
66,  1.99694e-05
67,  3.35313e-05
68,  1.85156e-05
69,  4.31295e-05
70,  4.01456e-05
71,  1.8442e-05
72,  1.86479e-05
73,  1.79289e-05
74,  1.83238e-05
75,  1.8972e-05
76,  1.88006e-05
77,  3.45809e-05
78,  5.97071e-05
79,  6.02454e-05
80,  2.10274e-05
81,  2.05487e-05
82,  1.89263e-05
83,  1.98688e-05
84,  4.273e-05
85,  1.87764e-05
86,  3.51695e-05
87,  1.89049e-05
88,  4.40264e-05
89,  1.9311e-05
90,  1.79159e-05
91,  1.87196e-05
92,  1.80388e-05
93,  1.90567e-05
94,  1.93929e-05
95,  4.31137e-05
96,  1.9501e-05
97,  2.00188e-05
98,  1.97627e-05
99,  1.95177e-05
100,  1.98185e-05
