# Ping pong run at Tue Mar 12 11:49:58 2024
# Data Size 256
# Processor 0 with MPI name: lac-363
# Processor 1 with MPI name: lac-364
# iteration, total time taken
1,  5.46817e-05
2,  3.51714e-05
3,  1.91191e-05
4,  1.78367e-05
5,  1.80667e-05
6,  2.60081e-05
7,  2.43094e-05
8,  3.53139e-05
9,  2.61096e-05
10,  3.45474e-05
11,  5.74943e-05
12,  3.90913e-05
13,  3.97041e-05
14,  3.4974e-05
15,  2.57352e-05
16,  2.50526e-05
17,  1.87997e-05
18,  3.37362e-05
19,  1.78255e-05
20,  1.84597e-05
21,  2.51392e-05
22,  3.55458e-05
23,  4.79883e-05
24,  2.50759e-05
25,  1.98344e-05
26,  1.87596e-05
27,  4.02965e-05
28,  3.52636e-05
29,  3.24668e-05
30,  3.32892e-05
31,  3.22331e-05
32,  2.55704e-05
33,  2.59699e-05
34,  2.01408e-05
35,  4.79473e-05
36,  3.24817e-05
37,  3.24231e-05
38,  2.3623e-05
39,  3.29409e-05
40,  1.75498e-05
41,  3.24454e-05
42,  1.82791e-05
43,  1.80919e-05
44,  3.33618e-05
45,  1.75498e-05
46,  1.76514e-05
47,  1.69678e-05
48,  3.34373e-05
49,  3.27257e-05
50,  3.25134e-05
51,  4.66285e-05
52,  3.20124e-05
53,  3.16976e-05
54,  3.29325e-05
55,  2.14474e-05
56,  1.80649e-05
57,  1.80239e-05
58,  3.25758e-05
59,  1.8022e-05
60,  3.86946e-05
61,  3.20394e-05
62,  1.79298e-05
63,  3.18326e-05
64,  1.75834e-05
65,  3.21772e-05
66,  3.30908e-05
67,  1.64639e-05
68,  1.67079e-05
69,  1.81869e-05
70,  1.68597e-05
71,  1.78916e-05
72,  1.74595e-05
73,  3.32193e-05
74,  1.77948e-05
75,  1.73049e-05
76,  1.81524e-05
77,  3.22554e-05
78,  3.2247e-05
79,  3.20561e-05
80,  2.53096e-05
81,  1.94283e-05
82,  1.87336e-05
83,  1.85091e-05
84,  1.75955e-05
85,  3.28682e-05
86,  2.51383e-05
87,  1.93389e-05
88,  4.21964e-05
89,  3.9544e-05
90,  1.97012e-05
91,  1.78507e-05
92,  1.77994e-05
93,  3.65833e-05
94,  1.77482e-05
95,  1.6951e-05
96,  3.23039e-05
97,  1.80453e-05
98,  1.7467e-05
99,  1.79913e-05
100,  1.73962e-05
