# Ping pong run at Thu Feb 29 18:57:45 2024
# Data Size 4
# Processor 0 with MPI name: lac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.000158099
2,  0.000103476
3,  9.70289e-05
4,  9.80431e-05
5,  0.000100878
6,  9.72254e-05
7,  9.91141e-05
8,  0.000102493
9,  0.000101329
10,  0.000103835
11,  9.99644e-05
12,  0.000125454
13,  0.000118842
14,  0.000101018
15,  9.68315e-05
16,  9.95295e-05
17,  0.000114555
18,  0.000104906
19,  0.000101661
20,  9.82396e-05
21,  0.000114474
22,  9.7164e-05
23,  0.000108832
24,  9.68417e-05
25,  0.000102204
26,  0.000116466
27,  0.000104075
28,  9.97446e-05
29,  9.77404e-05
30,  0.000102893
31,  0.000101583
32,  0.000119732
33,  9.69311e-05
34,  9.55462e-05
35,  9.69544e-05
36,  9.80105e-05
37,  0.000101395
38,  9.68687e-05
39,  9.63854e-05
40,  9.75924e-05
41,  9.73968e-05
42,  9.71565e-05
43,  0.00011946
44,  0.00011607
45,  0.000107381
46,  0.000102096
47,  0.000129204
48,  0.000149363
49,  9.74201e-05
50,  9.76361e-05
51,  9.81549e-05
52,  9.74806e-05
53,  0.00010144
54,  9.6458e-05
55,  0.000101514
56,  9.71109e-05
57,  9.63388e-05
58,  9.68911e-05
59,  0.000100006
60,  9.63481e-05
61,  9.86736e-05
62,  9.74974e-05
63,  9.75737e-05
64,  9.64776e-05
65,  0.000101412
66,  9.73037e-05
67,  9.70569e-05
68,  9.8614e-05
69,  9.99812e-05
70,  9.84576e-05
71,  9.5387e-05
72,  9.6336e-05
73,  0.000124053
74,  0.000110844
75,  0.000122509
76,  0.00015769
77,  0.000134203
78,  0.000154162
79,  0.000159005
80,  0.000143938
81,  0.000167123
82,  0.000149588
83,  0.000166849
84,  0.000153763
85,  9.89614e-05
86,  9.82741e-05
87,  0.000102047
88,  9.6851e-05
89,  0.000101467
90,  9.86122e-05
91,  0.000101289
92,  9.64599e-05
93,  9.77172e-05
94,  9.77768e-05
95,  9.97307e-05
96,  9.734e-05
97,  9.54065e-05
98,  9.69544e-05
99,  0.000101184
100,  9.67197e-05
