# Ping pong run at Tue Mar 12 10:49:46 2024
# Data Size 32
# Processor 0 with MPI name: lac-079
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  5.3375e-05
2,  3.35565e-05
3,  1.68104e-05
4,  2.41688e-05
5,  2.43392e-05
6,  2.68007e-05
7,  1.66921e-05
8,  1.64546e-05
9,  1.72313e-05
10,  1.52709e-05
11,  2.46279e-05
12,  1.5134e-05
13,  1.63233e-05
14,  1.4931e-05
15,  2.82209e-05
16,  2.23592e-05
17,  1.57636e-05
18,  1.58958e-05
19,  1.59731e-05
20,  1.5351e-05
21,  1.62451e-05
22,  2.29413e-05
23,  1.58297e-05
24,  2.30195e-05
25,  1.55428e-05
26,  2.87611e-05
27,  1.52308e-05
28,  1.68355e-05
29,  1.52253e-05
30,  1.61091e-05
31,  1.65105e-05
32,  2.28854e-05
33,  2.46698e-05
34,  2.44565e-05
35,  2.30446e-05
36,  1.57319e-05
37,  1.53612e-05
38,  1.54432e-05
39,  1.52579e-05
40,  1.57794e-05
41,  1.50921e-05
42,  1.54264e-05
43,  1.5446e-05
44,  1.57999e-05
45,  1.55652e-05
46,  2.8546e-05
47,  1.52271e-05
48,  1.56388e-05
49,  2.65595e-05
50,  2.95388e-05
51,  1.54302e-05
52,  1.57561e-05
53,  1.5459e-05
54,  1.52029e-05
55,  1.5988e-05
56,  1.56108e-05
57,  1.5541e-05
58,  2.87034e-05
59,  1.5527e-05
60,  1.58101e-05
61,  3.46676e-05
62,  1.54469e-05
63,  1.54311e-05
64,  1.58427e-05
65,  1.52448e-05
66,  1.55261e-05
67,  1.52411e-05
68,  1.59321e-05
69,  1.5513e-05
70,  1.83284e-05
71,  2.35178e-05
72,  1.54953e-05
73,  1.55168e-05
74,  1.52867e-05
75,  1.6029e-05
76,  1.52048e-05
77,  1.55829e-05
78,  1.54842e-05
79,  1.50846e-05
80,  1.5486e-05
81,  1.56742e-05
82,  1.54087e-05
83,  1.62264e-05
84,  1.54069e-05
85,  1.51983e-05
86,  1.54004e-05
87,  1.49412e-05
88,  1.61435e-05
89,  1.64313e-05
90,  1.61333e-05
91,  1.60132e-05
92,  1.50111e-05
93,  1.65217e-05
94,  1.54292e-05
95,  1.59787e-05
96,  1.64676e-05
97,  1.54814e-05
98,  1.53352e-05
99,  1.61044e-05
100,  1.59331e-05
