# Ping pong run at Tue Mar 12 11:49:11 2024
# Data Size 4
# Processor 0 with MPI name: lac-363
# Processor 1 with MPI name: lac-364
# iteration, total time taken
1,  5.17219e-05
2,  1.82856e-05
3,  2.21021e-05
4,  1.71838e-05
5,  3.74569e-05
6,  2.22633e-05
7,  3.21362e-05
8,  3.10019e-05
9,  1.58111e-05
10,  3.10326e-05
11,  1.67731e-05
12,  3.17488e-05
13,  3.07849e-05
14,  3.11611e-05
15,  3.05893e-05
16,  1.54991e-05
17,  1.70721e-05
18,  2.21105e-05
19,  2.19578e-05
20,  3.23905e-05
21,  1.64611e-05
22,  1.61333e-05
23,  3.09497e-05
24,  3.15104e-05
25,  1.68001e-05
26,  1.63885e-05
27,  3.06899e-05
28,  3.0159e-05
29,  3.11304e-05
30,  2.82992e-05
31,  2.27066e-05
32,  1.74837e-05
33,  3.05399e-05
34,  3.08435e-05
35,  1.61724e-05
36,  3.10047e-05
37,  1.59321e-05
38,  1.63503e-05
39,  1.58502e-05
40,  1.62218e-05
41,  1.56322e-05
42,  1.60579e-05
43,  1.57021e-05
44,  1.62534e-05
45,  1.54432e-05
46,  1.63279e-05
47,  2.29403e-05
48,  2.25268e-05
49,  2.28835e-05
50,  5.39264e-05
51,  2.20137e-05
52,  3.94182e-05
53,  1.68001e-05
54,  3.10568e-05
55,  3.11993e-05
56,  4.57363e-05
57,  3.11583e-05
58,  1.54888e-05
59,  3.05455e-05
60,  1.65328e-05
61,  1.56853e-05
62,  1.65505e-05
63,  1.59526e-05
64,  1.65533e-05
65,  1.61715e-05
66,  1.61668e-05
67,  1.59768e-05
68,  1.62544e-05
69,  1.59889e-05
70,  1.66465e-05
71,  1.60402e-05
72,  1.56919e-05
73,  1.56322e-05
74,  1.61296e-05
75,  1.56844e-05
76,  1.64751e-05
77,  1.56686e-05
78,  1.63838e-05
79,  1.56583e-05
80,  1.58306e-05
81,  1.57207e-05
82,  1.60616e-05
83,  1.55894e-05
84,  1.62283e-05
85,  1.56267e-05
86,  1.57813e-05
87,  1.56453e-05
88,  1.62292e-05
89,  3.16659e-05
90,  1.60011e-05
91,  1.57114e-05
92,  1.57906e-05
93,  1.60597e-05
94,  3.18512e-05
95,  3.02978e-05
96,  3.07467e-05
97,  3.10913e-05
98,  2.17995e-05
99,  3.33488e-05
100,  1.65179e-05
