# Ping pong run at Tue Mar 12 10:49:57 2024
# Data Size 4096
# Processor 0 with MPI name: lac-079
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  8.92412e-05
2,  5.343e-05
3,  5.38379e-05
4,  5.33015e-05
5,  5.43296e-05
6,  5.48102e-05
7,  5.41275e-05
8,  5.35054e-05
9,  4.81494e-05
10,  5.11594e-05
11,  4.4751e-05
12,  4.56525e-05
13,  4.68809e-05
14,  5.58635e-05
15,  5.68405e-05
16,  5.18691e-05
17,  4.49754e-05
18,  4.74313e-05
19,  5.34719e-05
20,  5.33219e-05
21,  5.00334e-05
22,  4.7165e-05
23,  4.54532e-05
24,  4.54811e-05
25,  4.53079e-05
26,  4.46336e-05
27,  4.51598e-05
28,  4.78765e-05
29,  4.89857e-05
30,  7.2171e-05
31,  4.56311e-05
32,  4.53526e-05
33,  4.52306e-05
34,  4.53759e-05
35,  4.51412e-05
36,  4.49587e-05
37,  4.56972e-05
38,  4.467e-05
39,  4.54495e-05
40,  4.52111e-05
41,  5.36768e-05
42,  4.54625e-05
43,  4.54346e-05
44,  4.52762e-05
45,  4.66788e-05
46,  4.54159e-05
47,  4.57391e-05
48,  4.61368e-05
49,  4.62858e-05
50,  4.53368e-05
51,  4.48255e-05
52,  4.57224e-05
53,  4.49335e-05
54,  4.62336e-05
55,  4.50481e-05
56,  4.50844e-05
57,  4.55994e-05
58,  4.47305e-05
59,  4.54579e-05
60,  4.56516e-05
61,  4.51272e-05
62,  5.16158e-05
63,  4.6066e-05
64,  4.55547e-05
65,  4.62132e-05
66,  4.55836e-05
67,  6.1173e-05
68,  4.60818e-05
69,  4.56711e-05
70,  5.67157e-05
71,  4.59058e-05
72,  5.08586e-05
73,  4.64022e-05
74,  4.54225e-05
75,  4.57522e-05
76,  4.51822e-05
77,  4.53899e-05
78,  4.50229e-05
79,  4.51291e-05
80,  6.01858e-05
81,  5.69513e-05
82,  4.52222e-05
83,  4.50937e-05
84,  4.49615e-05
85,  4.51477e-05
86,  4.4262e-05
87,  5.51175e-05
88,  4.44464e-05
89,  4.51254e-05
90,  4.52874e-05
91,  4.49084e-05
92,  4.49168e-05
93,  4.4249e-05
94,  4.4846e-05
95,  4.55305e-05
96,  4.91915e-05
97,  4.5456e-05
98,  4.54066e-05
99,  4.53852e-05
100,  4.5347e-05
