# Ping pong run at Wed Mar 13 11:49:22 2024
# Data Size 4096
# Processor 0 with MPI name: lac-244
# Processor 1 with MPI name: lac-245
# iteration, total time taken
1,  0.000148997
2,  6.91442e-05
3,  6.33756e-05
4,  5.39245e-05
5,  5.28479e-05
6,  5.49862e-05
7,  5.44116e-05
8,  5.309e-05
9,  5.32307e-05
10,  5.30416e-05
11,  5.23562e-05
12,  5.24139e-05
13,  5.68572e-05
14,  5.3674e-05
15,  6.5065e-05
16,  5.30127e-05
17,  5.52228e-05
18,  8.28952e-05
19,  5.33219e-05
20,  5.31245e-05
21,  5.3199e-05
22,  6.15539e-05
23,  5.32605e-05
24,  5.85131e-05
25,  6.24591e-05
26,  6.03572e-05
27,  6.52466e-05
28,  5.37848e-05
29,  5.33592e-05
30,  5.27408e-05
31,  5.34533e-05
32,  5.34793e-05
33,  5.4949e-05
34,  5.30556e-05
35,  5.2575e-05
36,  5.28907e-05
37,  5.22332e-05
38,  5.26523e-05
39,  5.2358e-05
40,  5.28228e-05
41,  6.5513e-05
42,  5.24456e-05
43,  5.61653e-05
44,  5.49564e-05
45,  6.72871e-05
46,  5.3254e-05
47,  5.37001e-05
48,  5.40474e-05
49,  6.79493e-05
50,  5.5437e-05
51,  5.29019e-05
52,  5.28228e-05
53,  6.6896e-05
54,  5.51771e-05
55,  5.30491e-05
56,  5.33396e-05
57,  5.25191e-05
58,  5.3687e-05
59,  6.46859e-05
60,  5.28162e-05
61,  5.90375e-05
62,  5.39217e-05
63,  5.38481e-05
64,  5.41294e-05
65,  5.35613e-05
66,  5.72e-05
67,  6.7547e-05
68,  6.78031e-05
69,  6.88108e-05
70,  5.25992e-05
71,  5.2195e-05
72,  6.29714e-05
73,  5.62146e-05
74,  5.49974e-05
75,  5.4108e-05
76,  5.17741e-05
77,  6.5729e-05
78,  6.14887e-05
79,  6.33504e-05
80,  5.47078e-05
81,  5.45066e-05
82,  5.46938e-05
83,  5.54975e-05
84,  6.62552e-05
85,  5.92694e-05
86,  5.35715e-05
87,  5.31711e-05
88,  6.16647e-05
89,  6.73681e-05
90,  5.13978e-05
91,  5.32698e-05
92,  5.29857e-05
93,  6.72899e-05
94,  5.3281e-05
95,  6.52196e-05
96,  6.57467e-05
97,  5.35669e-05
98,  6.74007e-05
99,  5.29038e-05
100,  5.27091e-05
