# Ping pong run at Wed Mar 13 11:48:16 2024
# Data Size 2
# Processor 0 with MPI name: lac-244
# Processor 1 with MPI name: lac-245
# iteration, total time taken
1,  0.00010383
2,  2.11028e-05
3,  2.64999e-05
4,  2.02898e-05
5,  2.3311e-05
6,  2.0382e-05
7,  2.69003e-05
8,  3.24361e-05
9,  2.01073e-05
10,  2.77366e-05
11,  1.95503e-05
12,  1.91256e-05
13,  2.93804e-05
14,  1.93333e-05
15,  2.91727e-05
16,  2.0803e-05
17,  3.75416e-05
18,  2.66759e-05
19,  2.9115e-05
20,  1.94432e-05
21,  1.78823e-05
22,  2.3935e-05
23,  3.59649e-05
24,  2.14633e-05
25,  1.84672e-05
26,  1.90726e-05
27,  1.80267e-05
28,  1.84849e-05
29,  2.38493e-05
30,  1.8063e-05
31,  1.90726e-05
32,  1.83247e-05
33,  1.90567e-05
34,  1.76802e-05
35,  3.4852e-05
36,  1.90251e-05
37,  1.78535e-05
38,  3.2763e-05
39,  1.96788e-05
40,  1.97189e-05
41,  1.81533e-05
42,  1.75787e-05
43,  3.16082e-05
44,  1.99089e-05
45,  1.78702e-05
46,  1.75117e-05
47,  2.54428e-05
48,  3.04244e-05
49,  1.7642e-05
50,  2.4233e-05
51,  2.02851e-05
52,  1.95382e-05
53,  2.16411e-05
54,  1.98698e-05
55,  1.78292e-05
56,  1.86246e-05
57,  3.11444e-05
58,  1.87056e-05
59,  1.7738e-05
60,  1.93277e-05
61,  2.22372e-05
62,  1.72146e-05
63,  1.77948e-05
64,  2.03289e-05
65,  2.97045e-05
66,  1.88285e-05
67,  1.90567e-05
68,  1.81245e-05
69,  1.77799e-05
70,  1.74837e-05
71,  2.765e-05
72,  3.00799e-05
73,  2.05562e-05
74,  1.98353e-05
75,  1.76169e-05
76,  1.92532e-05
77,  1.72826e-05
78,  1.78395e-05
79,  1.88984e-05
80,  1.94106e-05
81,  1.72965e-05
82,  1.91648e-05
83,  1.87233e-05
84,  2.64468e-05
85,  1.91927e-05
86,  1.79298e-05
87,  1.7711e-05
88,  1.93464e-05
89,  2.06744e-05
90,  1.81943e-05
91,  1.70311e-05
92,  1.85529e-05
93,  3.92804e-05
94,  1.88686e-05
95,  1.82241e-05
96,  1.76094e-05
97,  1.71056e-05
98,  1.79941e-05
99,  1.86479e-05
100,  1.75443e-05
