# Ping pong run at Wed Mar 13 11:49:15 2024
# Data Size 1024
# Processor 0 with MPI name: lac-244
# Processor 1 with MPI name: lac-245
# iteration, total time taken
1,  0.000131023
2,  4.38038e-05
3,  3.60431e-05
4,  2.94028e-05
5,  3.65572e-05
6,  3.51686e-05
7,  3.6411e-05
8,  3.02047e-05
9,  3.63365e-05
10,  3.81358e-05
11,  3.63244e-05
12,  3.73889e-05
13,  3.35472e-05
14,  3.74187e-05
15,  3.69512e-05
16,  2.90815e-05
17,  3.59165e-05
18,  2.89241e-05
19,  2.76323e-05
20,  3.67649e-05
21,  3.64548e-05
22,  4.17186e-05
23,  2.78605e-05
24,  3.50792e-05
25,  3.07914e-05
26,  2.7474e-05
27,  3.5922e-05
28,  4.12948e-05
29,  2.83755e-05
30,  2.82004e-05
31,  2.97045e-05
32,  2.99299e-05
33,  3.64138e-05
34,  4.1672e-05
35,  2.82824e-05
36,  4.23603e-05
37,  2.71508e-05
38,  3.67053e-05
39,  3.64026e-05
40,  3.64883e-05
41,  3.66904e-05
42,  4.78402e-05
43,  3.7536e-05
44,  4.11533e-05
45,  2.86456e-05
46,  3.15551e-05
47,  2.95741e-05
48,  2.76519e-05
49,  2.7121e-05
50,  2.83876e-05
51,  2.73883e-05
52,  4.10089e-05
53,  2.67224e-05
54,  2.68733e-05
55,  2.75262e-05
56,  3.29455e-05
57,  3.87784e-05
58,  2.85516e-05
59,  2.86801e-05
60,  2.72579e-05
61,  4.13917e-05
62,  2.6837e-05
63,  2.80859e-05
64,  2.75727e-05
65,  2.71285e-05
66,  3.2695e-05
67,  3.95579e-05
68,  2.76156e-05
69,  2.65362e-05
70,  2.70046e-05
71,  2.77096e-05
72,  3.90382e-05
73,  2.67942e-05
74,  2.67616e-05
75,  2.82684e-05
76,  2.79304e-05
77,  3.32016e-05
78,  4.05144e-05
79,  2.81092e-05
80,  2.76593e-05
81,  2.96608e-05
82,  3.48827e-05
83,  2.66954e-05
84,  2.7325e-05
85,  2.65324e-05
86,  2.65623e-05
87,  2.79117e-05
88,  4.03775e-05
89,  2.71006e-05
90,  2.719e-05
91,  3.8363e-05
92,  2.76621e-05
93,  2.84538e-05
94,  2.81483e-05
95,  2.80095e-05
96,  2.79117e-05
97,  2.94494e-05
98,  2.83644e-05
99,  6.68541e-05
100,  2.70195e-05
