# Ping pong run at Wed Mar 13 11:48:59 2024
# Data Size 128
# Processor 0 with MPI name: lac-244
# Processor 1 with MPI name: lac-245
# iteration, total time taken
1,  0.000128481
2,  2.4002e-05
3,  3.33497e-05
4,  2.01138e-05
5,  4.24581e-05
6,  2.24402e-05
7,  3.94303e-05
8,  2.12826e-05
9,  4.49391e-05
10,  2.96291e-05
11,  3.29828e-05
12,  4.45815e-05
13,  2.38139e-05
14,  2.08709e-05
15,  2.91923e-05
16,  3.10214e-05
17,  2.92771e-05
18,  2.90377e-05
19,  2.31676e-05
20,  2.12369e-05
21,  1.90753e-05
22,  1.95159e-05
23,  2.02758e-05
24,  1.98456e-05
25,  2.0152e-05
26,  2.03419e-05
27,  1.96965e-05
28,  1.97021e-05
29,  2.07182e-05
30,  2.12779e-05
31,  2.02581e-05
32,  1.98623e-05
33,  2.02497e-05
34,  2.95788e-05
35,  2.13338e-05
36,  1.93184e-05
37,  2.82107e-05
38,  3.13008e-05
39,  2.89045e-05
40,  2.88961e-05
41,  2.19941e-05
42,  2.13692e-05
43,  2.10395e-05
44,  2.01864e-05
45,  1.92467e-05
46,  1.99685e-05
47,  2.53972e-05
48,  2.59923e-05
49,  3.03313e-05
50,  2.20845e-05
51,  2.17138e-05
52,  2.05059e-05
53,  2.3705e-05
54,  2.00514e-05
55,  2.00393e-05
56,  2.03671e-05
57,  1.99163e-05
58,  2.07517e-05
59,  2.09771e-05
60,  2.75839e-05
61,  1.99191e-05
62,  1.90483e-05
63,  3.18605e-05
64,  1.96127e-05
65,  2.02507e-05
66,  2.186e-05
67,  1.97738e-05
68,  1.97068e-05
69,  1.95298e-05
70,  2.58991e-05
71,  1.94255e-05
72,  2.44221e-05
73,  1.98586e-05
74,  2.02702e-05
75,  2.17538e-05
76,  2.16188e-05
77,  2.07201e-05
78,  2.11494e-05
79,  2.0423e-05
80,  2.02376e-05
81,  2.22847e-05
82,  2.12137e-05
83,  1.94442e-05
84,  2.73185e-05
85,  2.10311e-05
86,  2.04816e-05
87,  2.24747e-05
88,  2.65194e-05
89,  2.05077e-05
90,  2.20528e-05
91,  2.07108e-05
92,  1.96565e-05
93,  2.06353e-05
94,  2.06344e-05
95,  2.03317e-05
96,  2.99402e-05
97,  2.83075e-05
98,  2.27857e-05
99,  2.12453e-05
100,  1.97403e-05
