# Ping pong run at Wed Mar 13 11:48:38 2024
# Data Size 8
# Processor 0 with MPI name: lac-244
# Processor 1 with MPI name: lac-245
# iteration, total time taken
1,  0.000128782
2,  2.83886e-05
3,  2.02069e-05
4,  2.76435e-05
5,  2.85422e-05
6,  2.49073e-05
7,  2.80095e-05
8,  2.08002e-05
9,  3.75584e-05
10,  2.82405e-05
11,  2.76752e-05
12,  3.60962e-05
13,  2.75848e-05
14,  2.77301e-05
15,  2.86e-05
16,  2.77581e-05
17,  2.10376e-05
18,  2.76798e-05
19,  2.84277e-05
20,  2.75429e-05
21,  3.81283e-05
22,  1.8443e-05
23,  1.79764e-05
24,  2.37711e-05
25,  2.1263e-05
26,  1.86637e-05
27,  1.90446e-05
28,  1.89645e-05
29,  2.38251e-05
30,  1.97263e-05
31,  1.90604e-05
32,  1.91303e-05
33,  1.88192e-05
34,  2.01976e-05
35,  1.8782e-05
36,  1.90949e-05
37,  2.07145e-05
38,  4.54513e-05
39,  2.01343e-05
40,  1.94907e-05
41,  3.0499e-05
42,  2.8234e-05
43,  2.30093e-05
44,  2.25976e-05
45,  3.26512e-05
46,  1.94525e-05
47,  2.03e-05
48,  3.28822e-05
49,  2.03606e-05
50,  1.95662e-05
51,  1.87363e-05
52,  2.56207e-05
53,  1.93818e-05
54,  1.9324e-05
55,  1.86246e-05
56,  3.23551e-05
57,  3.58354e-05
58,  3.77372e-05
59,  2.07042e-05
60,  2.04071e-05
61,  1.88854e-05
62,  1.92644e-05
63,  1.90176e-05
64,  2.01268e-05
65,  2.36742e-05
66,  3.81656e-05
67,  1.89487e-05
68,  1.8944e-05
69,  3.06768e-05
70,  3.75239e-05
71,  2.10181e-05
72,  1.98595e-05
73,  1.94404e-05
74,  1.89524e-05
75,  1.91107e-05
76,  1.99564e-05
77,  1.94721e-05
78,  1.88313e-05
79,  1.98772e-05
80,  1.9989e-05
81,  1.95308e-05
82,  1.90092e-05
83,  2.44882e-05
84,  2.72505e-05
85,  1.91052e-05
86,  1.89934e-05
87,  2.35252e-05
88,  2.0667e-05
89,  3.10214e-05
90,  2.01436e-05
91,  1.90428e-05
92,  1.95997e-05
93,  1.89804e-05
94,  1.93492e-05
95,  1.8796e-05
96,  1.93231e-05
97,  1.92448e-05
98,  1.99703e-05
99,  1.89263e-05
100,  2.18255e-05
